,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
39458,69238435cb9d4014c89bb7f8d8f0a467,88,1,29.9,5,5,5,555
39461,6927bd0a23db4343c12b52a5687a4294,257,1,32.9,3,5,5,355
39469,692cdb57d84a869787575eabbe323218,327,1,21.9,2,5,5,255
39472,692dd6534618720df0e4d0e06ef0a72f,392,1,35.0,2,5,5,255
39474,693150edb86213500719059c108a7ca4,182,1,18.99,4,5,5,455
39481,69348267a5b2868e605dcfb793aac39a,316,1,14.9,2,5,5,255
39486,693b01063f115cc2caa2b0f4c8e1550c,252,1,24.89,3,5,5,355
39487,693b3b377e3e7a9475f585d765329230,602,1,23.9,1,5,5,155
39497,693f0c6c1fe7edc469dd9bf07e358fa9,506,1,24.0,1,5,5,155
39504,694f70b104ab37e6f005677bde79efda,357,1,35.0,2,5,5,255
39507,6950d4f602451c2d9ec3690f1ab3f9d1,398,2,30.98,2,5,5,255
39510,6952fcb78cb94f18e8bed5f290578f9a,244,1,22.5,3,5,5,355
39511,695449e690b9ed39a1afa2dc5f3e900f,606,1,23.9,1,5,5,155
39513,695488135dfcfec7886b32ea7193a63e,445,1,34.9,1,5,5,155
39514,6954f23dff0b61c06de5bf898ff80498,111,2,24.0,5,5,5,555
39518,6956947a848550caa689ee8222a11c4c,280,1,20.0,3,5,5,355
39523,695a3186de69c5b70383183bf7fbae57,125,1,12.9,5,5,5,555
39524,695ad68c4f5db80c7281c0040e623369,526,1,26.9,1,5,5,155
39525,695b3f029f6e0a7658ea10df85afcb3b,386,1,35.99,2,5,5,255
39527,695cb0412616b61cb92fda362d19440f,501,1,33.9,1,5,5,155
39529,695e30701cad491515e5f4f0e69bd3db,110,1,19.86,5,5,5,555
39552,696e8f940eeee6b009d1539b59e47366,425,1,39.0,1,5,5,155
39558,69726d016eac68d3d68da23184e50c81,201,1,19.9,4,5,5,455
39562,6976f707d0ebf68339b4c9c5cdf2a91b,561,1,31.0,1,5,5,155
39567,697d2a6cdb2580c0bed46a3ff51acfa9,449,1,10.9,1,5,5,155
39574,69822f1b6b2d1aad79fcf16946e6075f,428,1,14.9,1,5,5,155
39579,6986900ddb0096d967609841e537ba49,174,1,24.9,4,5,5,455
39581,69871e54957d0e082dde328fdd340617,202,1,21.0,4,5,5,455
39583,6987dfa4728eab00d12ce5d4c2d15c28,571,1,32.9,1,5,5,155
39591,698bd3b24e4bdcce6cbf20053d17f0d4,204,1,17.9,4,5,5,455
39597,698e47900576a48d6407ce5b61a17542,232,1,24.99,3,5,5,355
39599,698e74c33fe7c958024f07a31dbd2f77,453,1,16.99,1,5,5,155
39602,6992599bbe04a902355302808a428949,592,1,5.9,1,5,5,155
39605,69948e830790a07c073b95fc3a7197a2,326,1,29.99,2,5,5,255
39606,6995a9f0b24e058dc141caeac9320539,186,1,12.0,4,5,5,455
39607,6995b3a491bbb2ec972952afa7b8c684,320,2,34.66,2,5,5,255
39611,6996bc5c3cc14dc5f5d3551c72e90b97,449,1,17.9,1,5,5,155
39626,69a0653c8d8642a01a4b09a155c1d3d0,131,1,29.99,4,5,5,455
39631,69a367da4f911c98e382d5dd0c6f82ad,285,1,27.99,3,5,5,355
39638,69a802e5bb4b4ae5ccded0cda1d0e40b,291,1,38.9,3,5,5,355
39643,69ac0bfbf88374692b7bc46fa05cb5a0,308,1,34.9,2,5,5,255
39650,69af39aa7ea31fa28a84d12409e4a019,285,1,19.9,3,5,5,355
39672,69c07da19686536789aae2148ce07f50,392,1,23.0,2,5,5,255
39676,69c2c14480efd86260ca133de7a15868,224,1,27.93,3,5,5,355
39677,69c30a1fd6c353b5e4abb76568c6eb33,71,1,22.32,5,5,5,555
39686,69c4c800716e7c23bbee20075aa55f6b,69,1,32.0,5,5,5,555
39691,69c783442bd511f3ee92190fef31e979,183,1,37.9,4,5,5,455
39702,69cf7af55d6f0093b189288e895a577a,140,1,35.0,4,5,5,455
39709,69d276992a5f4f57011c8f24b59d0b9f,50,1,29.99,5,5,5,555
39717,69d8640e3ec57652bd4f2a6ecc8755eb,341,1,34.9,2,5,5,255
39721,69da07e0702127a264b0ce08c02eb69e,566,1,18.99,1,5,5,155
39725,69dd0c30532e05224630ad7cf9f10446,253,1,34.99,3,5,5,355
39730,69deddc9a3d17bcc5d20eee6ab2d43b1,309,1,29.9,2,5,5,255
39731,69dfabaf85cc92de6ad47cc49070642c,55,1,11.49,5,5,5,555
39733,69e078eb365cd95a7b55f14caa60b2d8,322,1,35.0,2,5,5,255
39744,69e996fbf1149668b92cf2a05457dcce,102,1,27.9,5,5,5,555
39747,69eb26a67cff49ff2040a3817602061c,193,1,13.2,4,5,5,455
39748,69ed09a942f79adc91b02b1f4df87cf5,505,1,13.99,1,5,5,155
39769,69f8e649b3958fb232bf6670bce9ff27,176,1,38.0,4,5,5,455
39770,69f97d75cfa0b60b3bc20069674878f2,327,1,19.9,2,5,5,255
39778,69fed80679956179027ec3b2df9620a1,230,1,24.99,3,5,5,355
39783,6a029307b24c4e85eb7f8b54d28f531b,53,1,29.99,5,5,5,555
39791,6a0bd57121101b39e6305fb2bb48d9b8,265,1,32.9,3,5,5,355
39794,6a0ce72a507b9ca7bdf5ab4f1a875a46,181,1,19.9,4,5,5,455
39795,6a0d1f6772f321da7403507787495423,316,1,29.9,2,5,5,255
39807,6a19ac84bf2726d10dd11c0c7c8bed3f,75,1,31.0,5,5,5,555
39811,6a1f337d0cc6f70b9eed7150547dac4c,137,1,19.49,4,5,5,455
39814,6a20d585a8a12ef614665f1e3f7cae7d,173,1,19.95,4,5,5,455
39815,6a22352981a6c0bf8ff901686137d1d2,98,1,34.9,5,5,5,555
39819,6a23d338a1d64fbfeef7b1ea3795b060,515,1,8.6,1,5,5,155
39821,6a243b7980f667529db0ebc6abb6ff01,224,1,35.9,3,5,5,355
39823,6a259e6c956a3a7964a212a1a57bd8ff,97,1,29.99,5,5,5,555
39833,6a2ac3a6295ccf1a8f48104cddc61af3,249,2,39.0,3,5,5,355
39835,6a2ccd604a2ab71df8ed90f9eae7390c,259,1,10.9,3,5,5,355
39837,6a2e3e4639c96b312ab2bf09548fb2a7,308,1,21.99,2,5,5,255
39847,6a329b2bf1ada2100af15d7ad273c8d2,213,1,27.9,3,5,5,355
39848,6a32ab73a4e6c08da27e427a8a8c1320,513,1,13.98,1,5,5,155
39849,6a32c358e5138b23bed44fe9d409c496,95,1,25.0,5,5,5,555
39854,6a352f86204a7bf57c6d049267508794,229,1,24.99,3,5,5,355
39861,6a3b2fc9f270df258605e22bef19fd88,311,1,21.99,2,5,5,255
39863,6a3bfd19e5e2a0695d4fbe8bd00e15e0,56,1,35.0,5,5,5,555
39865,6a3c8489b5fc2d567d6cd3c7fa976cd6,279,1,29.9,3,5,5,355
39869,6a3e7d824a55ef5821a0e327c66cc979,301,1,29.99,3,5,5,355
39875,6a432a8586bbd8cf62f617ff14fd64e5,202,1,35.0,4,5,5,455
39881,6a4956f994ad41edae4c73b35b459a0f,186,1,27.9,4,5,5,455
39884,6a4bf830ea406c25860d8ad8f6bfa0a5,386,1,24.9,2,5,5,255
39894,6a4efeae0ef82884b1edc1b6713beff0,342,1,13.65,2,5,5,255
39896,6a516dff9498725338b013bbfbfdfbcd,95,1,27.49,5,5,5,555
39910,6a59a192cd68416ca60a4a5809aecfe7,496,1,34.9,1,5,5,155
39915,6a5cc73969417c729aca1d3de85f4335,66,1,29.99,5,5,5,555
39918,6a5e444906153f324d0252976a4a40a5,513,1,38.9,1,5,5,155
39919,6a5f12dd53b794b45d03b7ab7c98aab5,285,1,9.99,3,5,5,355
39920,6a5f436b8f92683dce9d7b7bb20ad411,132,1,37.99,4,5,5,455
39928,6a62ee2504ed4fbe1201abdc2f2fa21d,69,1,19.9,5,5,5,555
39931,6a65261dcad2b1ac3c5a6c25d473809e,194,1,15.0,4,5,5,455
39932,6a6540fb91f94cfd5d51360f75900de5,379,1,9.6,2,5,5,255
39935,6a670a778bea4407bae72f8e5c4e7ffd,558,1,10.99,1,5,5,155
39937,6a67d518f44441fb4f9a6781bb6282ac,105,1,12.5,5,5,5,555
39940,6a6c433159ff775ba7f5ff8ec38b5b6f,630,1,24.9,1,5,5,155
39942,6a6cfe6083ae2b03b9b0cfd58d0f8c74,239,1,13.65,3,5,5,355
39945,6a6db33845bd12ddaa6a5a400bde9af1,161,1,29.9,4,5,5,455
39947,6a6f8815c1cf278751f8a0f09c9dcaee,162,1,22.0,4,5,5,455
39957,6a79317484653d64d4045c837500c120,224,1,25.0,3,5,5,355
39958,6a798d0efee6cbd32eebdd288a101383,525,2,25.94,1,5,5,155
39963,6a7c981e814eb0d050b3293ab8f41af8,103,1,27.0,5,5,5,555
39968,6a818072fec0af908e7928379eed919a,293,1,29.99,3,5,5,355
39977,6a842e6565c1a29ed2d1f486297224ac,166,1,22.9,4,5,5,455
39979,6a84d4ea5f6214063dea34e32a6bd3a2,153,1,29.9,4,5,5,455
39989,6a8e065530245694f01cc0f62044b134,405,1,29.0,2,5,5,255
40001,6a95d327abbbcd54e780a8b44e0d17bb,316,1,19.9,2,5,5,255
40002,6a96055b35d60d2c4862552eaaa7dbb9,61,1,35.9,5,5,5,555
40031,6aab0c0683221c586fec4f82bd36edd8,243,2,24.5,3,5,5,355
40034,6aad6937658f89a7a0c4e25d4da4cbbe,315,1,18.9,2,5,5,255
40039,6ab1ee67b168deb40c5010cbfcc60b4a,134,1,29.9,4,5,5,455
40040,6ab2063710261f746ac7ad58c7a8b29c,197,1,24.99,4,5,5,455
40041,6ab2d8e87029b03f4a8c47022b491d0c,187,1,20.89,4,5,5,455
40048,6ab69ffc7a0af325a7064504ae00b58c,61,1,19.83,5,5,5,555
40055,6aba99b17a2fe71fa586921fb1271349,68,1,27.99,5,5,5,555
40063,6abd8ff31dd9ea5d6a95b500da430975,298,1,38.97,3,5,5,355
40076,6aca3b99950922134b9b05a3a63f2f73,147,1,12.77,4,5,5,455
40083,6ace8efa987c742a36dc0cbb83cf85e8,189,1,29.9,4,5,5,455
40088,6ad1ab20e1583a1e1d20961b363df092,615,1,22.4,1,5,5,155
40108,6ae04146425872237ab6bc04410d90a2,509,1,27.55,1,5,5,155
40110,6ae15ca28c2f32149eb10c0937200cac,101,1,13.9,5,5,5,555
40112,6ae2c74898e63a9bcb85e3107799b4f4,405,1,22.9,2,5,5,255
40113,6ae3c599633f7062d9461ae2b1ea8b63,194,1,24.99,4,5,5,455
40117,6ae72afe4d8eb041cfa5a2cffa052a44,349,1,34.9,2,5,5,255
40121,6aea87f3af81dfe06c69c1699deb5bed,461,1,38.99,1,5,5,155
40128,6aee223ad482dc78a0d4fe2f893c203c,278,1,26.99,3,5,5,355
40129,6aee4197c58218b95b85a3da9d6b7c90,189,1,30.0,4,5,5,455
40136,6af16317a307b76ac9cd103aae0d064b,445,1,17.9,1,5,5,155
40142,6af446fb42dc07b3b2acd42c6a135c9e,321,1,29.0,2,5,5,255
40156,6afda3daa8873ace2e6ca5fc0bff2ead,407,1,23.99,2,5,5,255
40161,6b01fa696d4bcceec2f58d90c840a0ef,279,1,29.0,3,5,5,355
40167,6b05139c22666edaab8363c643187ed1,357,1,39.0,2,5,5,255
40183,6b0fafb93f2ffe553ee4226de796542a,186,1,29.99,4,5,5,455
40188,6b135521bcd9a610cf8182ff64a589e1,104,1,9.99,5,5,5,555
40192,6b1618d1c40a7f830a71f322a649b029,151,1,32.0,4,5,5,455
40195,6b18bc17b44b24d637f36f969ee5f64a,302,1,24.99,2,5,5,255
40199,6b191a8aa869ef67263bddff1e7722ce,265,1,18.49,3,5,5,355
40205,6b1e761a745eb03341d8158e9e9cd3d7,336,1,28.99,2,5,5,255
40206,6b1e8b762da8cae004248d1e7b95f3c9,463,1,15.33,1,5,5,155
40214,6b25af18781c3fed3b96bc7539cd715b,97,1,27.5,5,5,5,555
40216,6b279b8b23832fcf32b7e264479e84f2,244,1,29.5,3,5,5,355
40224,6b37f9d1ea0b71a0397528953c39dd4b,187,1,28.99,4,5,5,455
40225,6b384dff2e1e096fe27389503931beec,225,1,19.9,3,5,5,355
40230,6b3a5fc1207b995bbc6d83347ee1321c,267,1,23.99,3,5,5,355
40242,6b414ea1698537945c2070bb0869405f,166,1,12.25,4,5,5,455
40246,6b4254cccae427caccdd90c738b60f31,509,1,18.99,1,5,5,155
40250,6b457b9e4c9a7894b2d4c3da6d039b1a,132,1,15.5,4,5,5,455
40251,6b4604fc99e30a8ee23986529ee05c09,477,2,39.8,1,5,5,155
40252,6b4614b2b4a56af6749e512f9ca12941,463,1,8.99,1,5,5,155
40258,6b49b757233034eabd75e303968f8d62,155,1,18.9,4,5,5,455
40268,6b4f91a9fab27a20ddb02901e2e92ffb,334,1,23.99,2,5,5,255
40276,6b53c8e698ffdea3353ba3339aacfa95,182,1,34.2,4,5,5,455
40278,6b560c6138cc591b47be39938ca99286,385,2,25.8,2,5,5,255
40281,6b57e6a310995d960e19f631db8459c3,300,1,29.99,3,5,5,355
40283,6b5941ccdbb65f7bf9babeb7de8f3aad,60,1,23.89,5,5,5,555
40285,6b5aaff0e495149ec28705162bba2fe4,381,1,17.9,2,5,5,255
40291,6b5d84c6bcb4a5d3df4dcac1f4220140,198,1,5.18,4,5,5,455
40305,6b65ff53eb98d82e894a1676c4f963da,399,1,19.9,2,5,5,255
40310,6b699449bde9b5ed80852b326ee283e1,321,1,32.5,2,5,5,255
40317,6b6d9a374c988f07d7da7033df7b0914,257,1,12.99,3,5,5,355
40322,6b721e99c84ff5d73347383eee0dbafe,154,1,24.89,4,5,5,455
40323,6b72578e91bbfe3fbe8dc198c4d8312d,525,1,29.9,1,5,5,155
40328,6b750fd410ccd959db815b48cd0b5804,277,1,29.9,3,5,5,355
40337,6b7982f9322bf7499f62abadce6c6130,183,1,37.99,4,5,5,455
40341,6b7aa31cb6d5390e54b3b29b9e581db6,68,1,27.9,5,5,5,555
40342,6b7c4885e1dd12bd058d809f39e2d660,265,1,11.95,3,5,5,355
40343,6b7d1dd42181e388028e9ac8d8045168,391,1,29.0,2,5,5,255
40345,6b7de6f848b1ddd9771fad2cb4146307,284,1,24.99,3,5,5,355
40354,6b8393e7df09b0728b63652a19d59a3e,273,1,29.9,3,5,5,355
40360,6b880c481ee7db0c31143fe7cbf8a3fc,361,1,29.9,2,5,5,255
40362,6b8b4a6e41b8917b1d46ab80502aaaa6,406,1,32.99,2,5,5,255
40365,6b8e89396ad836f5b045cf752f776742,216,1,30.5,3,5,5,355
40367,6b90d343a7ee3bf7bac6f825ba4323b0,378,1,20.3,2,5,5,255
40380,6b9c443a3f61f5c12ba58b9c84e1e22b,272,1,29.99,3,5,5,355
40381,6b9c6a63939e89c62a3f22a12cc4d59f,351,1,28.9,2,5,5,255
40382,6b9c954ac26835161d0f34df89ca1175,237,2,21.8,3,5,5,355
40386,6b9e7f78cdd93066ccea04e7b1b4d2de,518,1,20.9,1,5,5,155
40389,6b9f8eca47be692d9b7fb3e1e18b09e6,281,1,27.9,3,5,5,355
40394,6ba564b5fa2a2cabf5bc71543320817a,237,1,35.0,3,5,5,355
40404,6ba83000cf8c24413916a7a72fcb5173,156,1,27.9,4,5,5,455
40410,6bad775225df69f839c683ea6a9833f8,392,1,39.0,2,5,5,255
40413,6baefb1162b1590caa1e4681b3c23a54,188,1,14.99,4,5,5,455
40421,6bb72ac9549dd49ee755b90d18bc8ee1,306,1,12.9,2,5,5,255
40423,6bb83f8a83c23d64aec3dcb40008768f,123,1,16.0,5,5,5,555
40438,6bc21afb3c97cb2a3464918abd404576,63,1,24.18,5,5,5,555
40439,6bc288325c7902dcbd0a803fc6f26a79,182,2,37.5,4,5,5,455
40441,6bc3ffbd5f0156bede1e8ae7ae9a32f3,161,1,16.9,4,5,5,455
40442,6bc812b8422d9ccf271b89c88914ffa1,169,1,27.9,4,5,5,455
40464,6bdf3daf6a4b5560e0aeb6951ec83381,571,1,23.9,1,5,5,155
40471,6be3e7d85cb9d2067dc957be69f506b0,407,1,32.9,2,5,5,255
40472,6be3f8f4586a72b9b577b7a366fb1f70,364,1,29.0,2,5,5,255
40480,6be91fa4a22985411cf40a3a7cf45a2b,187,1,19.9,4,5,5,455
40484,6beb76e88e25d922fa3724dc7af3a92c,158,1,27.5,4,5,5,455
40495,6bef8002464a89b85c089ff2a64bc5ae,53,1,35.7,5,5,5,555
40496,6bf10d8057981be8bed1925ea7594490,243,1,32.5,3,5,5,355
40501,6bf45280537c119fa70ed4a4fb7dd688,85,1,34.9,5,5,5,555
40503,6bf53c0067f2767fae85806f61e89187,154,1,25.0,4,5,5,455
40506,6bf5d790b895c0b3dfdbc9b865ac7372,203,1,13.7,4,5,5,455
40509,6bf8c622e219d5ce11831729248ceab7,154,1,39.0,4,5,5,455
40511,6bfc30f4b927495045338f1708bbed14,148,1,29.9,4,5,5,455
40513,6bfe1c3c2a345617bf98e5e71ecbef46,50,1,19.49,5,5,5,555
40514,6bffbe15492bf7be799ed4fda9529f56,608,1,19.99,1,5,5,155
40517,6c02179fe2a3f832fec9c652dfdaa50b,358,2,39.8,2,5,5,255
40518,6c03466a854c3fe8fee77457507dd5b4,367,1,25.0,2,5,5,255
40519,6c0350311722febe32a77819ca5f6197,309,1,34.99,2,5,5,255
40520,6c03dce7254dd203f7e975c4df32a7d8,239,1,31.9,3,5,5,355
40521,6c05608731251484a797757e4f7893e1,193,1,32.54,4,5,5,455
40522,6c05d57edd52bf09bcafb602679a6957,285,1,19.9,3,5,5,355
40535,6c0aa6b885517e59eb6755b70476f174,194,1,23.7,4,5,5,455
40544,6c1521328c187bc1606678a7dcfa955f,309,1,21.9,2,5,5,255
40550,6c1899f9cc87d4f860492f9b8d3723f5,557,1,15.99,1,5,5,155
40561,6c1eceb2c47d0a13fb0e5e70fffded8b,181,1,12.0,4,5,5,455
40568,6c26787bd0d839f80a4450e527d0586b,341,1,36.9,2,5,5,255
40580,6c2e461dd95bcb99e9d9d0736f4794bd,328,1,21.9,2,5,5,255
40585,6c33cbd4386b1446b7402af88158ea72,62,1,29.9,5,5,5,555
40591,6c3712cbeb56a32291f1938392ab7a36,209,1,32.99,4,5,5,455
40592,6c371828d85598b22a93c19c2f6f71d6,438,1,20.99,1,5,5,155
40598,6c3e9edd435212d79004e2328c4fe0ba,340,1,21.99,2,5,5,255
40605,6c4578ce47ec34cc93da19ac6e3f8534,484,1,29.9,1,5,5,155
40607,6c45ba2a0257b104b407475efac538a6,558,1,19.99,1,5,5,155
40609,6c47a76c5eae78ce63f61a9a77cd7e3c,98,1,35.9,5,5,5,555
40610,6c485656112feb44f049b50042ddbce6,491,1,24.9,1,5,5,155
40614,6c4b70fd370ce3e7ecf666586a605d8e,462,1,24.75,1,5,5,155
40619,6c4dbf4c2c9cfb6a9d7d8afd6b72072f,333,1,27.0,2,5,5,255
40625,6c5314b678b08c13693fee8f90fc732a,217,1,13.65,3,5,5,355
40636,6c5b1cebac95ee786db6cf1b79411f64,316,1,34.78,2,5,5,255
40644,6c5ea86f543868fdd90dd6d5e0468b19,302,1,29.99,2,5,5,255
40645,6c60b00bcbef919c1697d18c309a99fe,169,1,15.99,4,5,5,455
40647,6c6188669dc1f7300b57fe0fe378d24e,377,2,33.8,2,5,5,255
40650,6c631d132f3fa8f166444ffd6cda689d,235,1,30.0,3,5,5,355
40658,6c6e0770deb19fabc54d902741d13d76,161,1,23.99,4,5,5,455
40660,6c6ecb0678cda04c3ff926b0d091cc1a,114,1,35.0,5,5,5,555
40661,6c6f5c3edaf3b9c7aa79c83bc6a110ab,197,1,29.99,4,5,5,455
40667,6c73985135595ccb5823541e7b0195b3,267,1,27.7,3,5,5,355
40671,6c769db0ae5e4b009eea220b38948f7e,386,1,22.5,2,5,5,255
40673,6c782180660997b9dd68ead2b370df47,145,1,13.2,4,5,5,455
40680,6c80407cbc3d1710a3abffea674cc1f4,301,1,24.5,3,5,5,355
40681,6c80fee990fe729ac1f0f26209a2c961,150,1,18.45,4,5,5,455
40690,6c87ef9fb2c74c744c17fd3b3c766d80,463,1,35.99,1,5,5,155
40693,6c89a3dc26d1005e439d707eebeacc85,57,1,39.0,5,5,5,555
40709,6c9265db41f93fd7cebb1ee9e90506f4,358,1,12.88,2,5,5,255
40710,6c94244091c0ea6ecf242283e1455871,174,1,13.65,4,5,5,455
40720,6c9a9bf1e6a3e91d456273a932bbf209,249,1,22.0,3,5,5,355
40724,6c9c8a2de23ec5eaed4eae5905a1f9a5,313,1,21.9,2,5,5,255
40729,6c9f182259d8e2895974bbcf9c0e44dd,545,1,20.0,1,5,5,155
40735,6ca380abc4115fc796b443dcea044d0a,69,1,27.9,5,5,5,555
40739,6ca60d60ec59979714b2b913aa387c60,609,1,39.8,1,5,5,155
40742,6ca83daad049ed396d70cd09866c8073,313,1,39.0,2,5,5,255
40743,6ca8512df510cd81c156464b01dcd23d,127,1,12.6,5,5,5,555
40745,6caa2fa96f87d55a2a2d987df5410a78,229,1,27.19,3,5,5,355
40750,6cad022a750365e31c429d9f6eae160f,519,1,19.99,1,5,5,155
40752,6cad8bda4d24c4f8c23b060739f09d50,78,1,24.9,5,5,5,555
40759,6cb4c7f27681594075676ae0db2b2986,197,1,23.99,4,5,5,455
40760,6cb4ea12211604cb17327684d1ac4b98,302,1,21.9,2,5,5,255
40766,6cb82041991c34e22c481ba240faeffc,277,1,29.9,3,5,5,355
40781,6cc5df4c5ba75812a9c847c4f56d0af8,293,1,9.9,3,5,5,355
40787,6cca49b1c6983d8a2b755db0d41cd9e1,228,1,29.99,3,5,5,355
40788,6ccce4e10da6d4a5f2ccfe737da95442,111,1,18.9,5,5,5,555
40796,6cd040460d7a32fa711a4da0dc30f187,334,2,30.0,2,5,5,255
40806,6cd52f4d9b9cbbb03ec1e32184fa50d3,68,1,23.9,5,5,5,555
40808,6cd650d55491e2da73465ce4a420afde,134,1,37.99,4,5,5,455
40814,6cd8ae3b1c2b8cd4dcdf241db7ada313,391,1,19.9,2,5,5,255
40815,6cda1d04141717b4d21a31c101d1414c,524,2,37.98,1,5,5,155
40824,6ce1bb886e1ce1d5f054974fe397be89,344,1,18.9,2,5,5,255
40827,6ce2aabb6e93296081fbf88d37a5a75b,280,1,39.0,3,5,5,355
40836,6ce5536f3e76b410c27535f9278914f0,546,1,29.99,1,5,5,155
40839,6ce7a179a811a6368132958ac7c9dfee,230,1,18.9,3,5,5,355
40841,6ce8b315fb9fdbbcedb0288584405079,242,1,27.99,3,5,5,355
40848,6cec2e523363d463153fd692edba1f61,232,1,22.9,3,5,5,355
40850,6cee76d1e3c3c310a01384d453f50e3f,82,1,34.9,5,5,5,555
40852,6ceefbf760c72b3b5baf60449708aa52,327,1,31.9,2,5,5,255
40854,6cf015566aff008af26f65b0c770318c,603,1,24.9,1,5,5,155
40859,6cf33794e360f70f5111034310a62eec,456,1,29.5,1,5,5,155
40862,6cf4840b6dfe102270032fca98880fc2,575,1,36.99,1,5,5,155
40865,6cf5c6ed017f9173bbd016ee51e04f68,356,1,25.53,2,5,5,255
40873,6cfd04631cffb91e705fc81451868822,310,1,32.9,2,5,5,255
40880,6d03352eec00b16dd668224560ff054e,77,1,10.0,5,5,5,555
40884,6d05f45a66bd81b14e17504d8c64f14c,49,1,29.15,5,5,5,555
40885,6d068eaaa0e34a46d80e4a90b44eca3c,426,1,34.9,1,5,5,155
40888,6d0859bfb37c7bf98b55c29d017cd11f,186,1,30.9,4,5,5,455
40890,6d08c7d6519195b5b938b7d6e1588638,85,1,17.89,5,5,5,555
40900,6d0ea4c9f465488073d3d51dba7b60db,314,1,9.0,2,5,5,255
40909,6d14606e3ddd608c8f13e97950fc146f,180,1,30.21,4,5,5,455
40917,6d198b228f250337a9abb9444a40714f,323,1,30.0,2,5,5,255
40923,6d1ca7481939de4a11805bd0692606da,183,1,22.9,4,5,5,455
40937,6d2370391a400e5f408a86ef70110bd0,202,1,16.99,4,5,5,455
40938,6d23ead2840b2bcaa51e07c0e7b900cc,464,1,11.99,1,5,5,155
40939,6d24b8dee87403f9d865de405bb49d0b,545,1,9.9,1,5,5,155
40949,6d29bad4541204600412a1eddfaa1288,228,1,23.99,3,5,5,355
40950,6d2a480a3bab280215151ca1060ae429,211,1,29.3,3,5,5,355
40958,6d2fc313c058293791f4f94623f1cf80,315,1,24.9,2,5,5,255
40960,6d316dd3c989edaf44c59362ff290a73,407,1,24.8,2,5,5,255
40972,6d3c3278aac44c028da7a4cade667b41,233,1,18.9,3,5,5,355
40977,6d3e9ccd146cea260421e9a7bae2e63a,729,1,24.99,1,5,5,155
40979,6d41885118d1c89e00b8a67eb3e74653,62,1,25.0,5,5,5,555
40982,6d4383b15f32a02ba877306f23f38588,152,1,19.9,4,5,5,455
40998,6d4c670ec12bca4a383d5841d79f5952,308,1,24.99,2,5,5,255
41014,6d5507371e40197f19156f69f015c9f8,126,1,32.9,5,5,5,555
41021,6d5a5dfa222fc57375d506ceda90a1a9,151,1,21.45,4,5,5,455
41025,6d5d8bf0bd779f372db4ed11ca72b514,152,1,19.9,4,5,5,455
41028,6d5e2c565ba7303bd4f0bc141182f928,221,1,19.87,3,5,5,355
41031,6d607d5d7f46610dccedc75f2da46aa4,477,1,16.99,1,5,5,155
41035,6d636ad9408d138208ac81d6107fe6a5,300,1,31.9,3,5,5,355
41038,6d6414a8eb7e7e516280747b41470e55,109,1,12.99,5,5,5,555
41041,6d671d5e1225018b3514c0e934db700a,167,1,29.9,4,5,5,455
41044,6d67f15685d8eeb245a003bd9c8310ee,243,1,29.77,3,5,5,355
41052,6d6c20c848bce3e65b6223a2cf8d14d2,243,1,27.99,3,5,5,355
41057,6d70c33e10fa878c843dbb91ab0bccbe,124,1,24.99,5,5,5,555
41066,6d765526989aaae489cdb8d1afafbb15,456,1,29.9,1,5,5,155
41076,6d7e3bca55ce37a6c791ee1e96f4e6bc,495,1,37.55,1,5,5,155
41077,6d7ef6a9a812304e55d098a95c33ab66,137,1,23.99,4,5,5,455
41078,6d7f7138d2c8c74549dd30dc4e2d56e6,318,1,29.0,2,5,5,255
41081,6d7fda62de7cb7acf2894cb5ad071ad6,392,1,19.9,2,5,5,255
41083,6d808e68593fabbeb1d9892f5168d22d,70,1,24.89,5,5,5,555
41095,6d8551f3b072783a0527d92b481c0c47,555,1,16.9,1,5,5,155
41100,6d867512b712b31761b98d42894d9eb2,73,1,29.99,5,5,5,555
41106,6d8b841ea5c42e4fcdd1c45ebd7db0f2,529,1,36.9,1,5,5,155
41108,6d8c42467d463b248805d8ac8916c056,300,1,34.99,3,5,5,355
41116,6d9256a80c8c0dd00015b9de77cfc08b,251,1,12.9,3,5,5,355
41121,6d94d4ff9668ca2d38340ff936d09370,204,1,35.9,4,5,5,455
41123,6d95fae30dcaee20608501a142ecf1a1,592,1,29.9,1,5,5,155
41124,6d97521e6f45280a193f48c4b7cd5ee0,117,1,16.99,5,5,5,555
41126,6d98e14c0f422a2e7cdcd8134d1fdd86,477,1,11.99,1,5,5,155
41138,6da0f7621f8577373f57815c20cff9ea,189,1,17.65,4,5,5,455
41145,6da4f9a7ce1e9c0eb31e860f92c866f5,515,1,12.5,1,5,5,155
41147,6da5ec0d3eb50c441e521842eb1f1fe2,403,1,16.9,2,5,5,255
41155,6dab4e63a2a40fef7c3cb46ab8083922,546,2,37.98,1,5,5,155
41156,6dab5b2c63864d85dfbaf832f347f00f,434,1,7.99,1,5,5,155
41159,6dacdd7ab3fe86501360607cfac57743,224,1,29.87,3,5,5,355
41161,6dadbad06dc0935c3987489ae60c4dd0,71,1,32.0,5,5,5,555
41174,6db6743bb811ce44727fe1176ae8f64d,108,1,24.99,5,5,5,555
41182,6dbd16c2c45f442bda4e6dfd195d485d,251,1,12.98,3,5,5,355
41185,6dbe3c4683c66130a8e242bf4bb218d9,446,1,31.9,1,5,5,155
