,customer_city,price,cumulative_sum,cumcut
473,castanhal,3628.62,11503616.610000007,0.8329477534283295
474,ipero,3609.28,11507225.890000006,0.8332090922550147
475,paraty,3608.77,11510834.660000006,0.8334703941538911
476,miguel pereira,3602.2,11514436.860000005,0.8337312203357017
477,parati,3568.12,11518004.980000004,0.8339895788709972
478,janauba,3552.26,11521557.240000004,0.8342467890238479
479,posse,3534.35,11525091.590000004,0.8345027023589437
480,imbe,3525.95,11528617.540000003,0.834758007471307
481,frutal,3516.46,11532134.000000004,0.8350126254367976
482,casimiro de abreu,3515.32,11535649.320000004,0.8352671608577743
483,mineiros,3512.3,11539161.620000005,0.8355214776081973
484,alta floresta,3510.55,11542672.170000006,0.835775667645551
485,pires do rio,3500.83,11546173.000000006,0.8360291538823141
486,espera feliz,3483.75,11549656.750000006,0.8362814033995211
487,cambui,3478.44,11553135.190000005,0.836533268433072
488,januaria,3471.23,11556606.420000006,0.8367846114087776
489,cerquilho,3462.49,11560068.910000006,0.8370353215432114
490,paraguacu paulista,3455.8,11563524.710000006,0.8372855472716833
491,gramado,3453.24,11566977.950000007,0.8375355876370365
492,itapolis,3443.89,11570421.840000007,0.8377849509925626
493,ibiuna,3439.52,11573861.360000007,0.8380339979274527
494,campo formoso,3419.13,11577280.490000008,0.8382815684740671
495,ji-parana,3412.04,11580692.530000007,0.8385286256517321
496,bom jesus do itabapoana,3405.91,11584098.440000007,0.8387752389716173
497,dois irmaos,3398.76,11587497.200000007,0.8390213345781052
498,novo progresso,3388.4500000000003,11590885.650000006,0.8392666836635964
499,teixeira de freitas,3386.18,11594271.830000006,0.8395118683841347
500,picos,3385.93,11597657.760000005,0.8397570350028061
501,sapiranga,3375.7,11601033.460000005,0.8400014608930781
502,ipira,3362.98,11604396.440000005,0.8402449657603552
503,sorriso,3342.75,11607739.190000005,0.8404870058245514
504,indaial,3334.7400000000002,11611073.930000005,0.8407284659049276
505,camboriu,3319.71,11614393.640000006,0.8409688377010573
506,sao luiz gonzaga,3298.0099999999998,11617691.650000006,0.841207638255128
507,cachoeira paulista,3292.0,11620983.650000006,0.841446003640315
508,ibiruba,3291.7000000000003,11624275.350000005,0.8416843473032615
509,nova xavantina,3274.69,11627550.040000005,0.8419214593151746
510,biguacu,3270.23,11630820.270000005,0.8421582483897797
511,trindade do sul,3266.99,11634087.260000005,0.842394802864188
512,farroupilha,3246.02,11637333.280000005,0.8426298389539889
513,bacabal,3243.71,11640576.990000006,0.8428647077825384
514,mata verde,3232.01,11643809.000000006,0.8430987294437104
515,castro,3226.08,11647035.080000006,0.8433323217285962
516,ituporanga,3225.16,11650260.240000006,0.8435658473986113
517,mandaguacu,3222.0,11653482.240000006,0.843799144261027
518,valente,3209.58,11656691.820000006,0.8440315418226881
519,serra negra,3202.53,11659894.350000005,0.8442634289116987
520,campos do jordao,3201.1,11663095.450000005,0.8444952124580297
521,itapaje,3198.6800000000003,11666294.130000005,0.8447268207782879
522,cruzeiro do sul,3193.69,11669487.820000004,0.8449580677852799
523,aguas de lindoia,3182.4900000000002,11672670.310000004,0.8451885038286286
524,ilhabela,3180.38,11675850.690000005,0.8454187870922195
525,braco do norte,3162.27,11679012.960000005,0.8456477590565619
526,guapore,3153.15,11682166.110000005,0.8458760706647946
527,monte azul paulista,3137.91,11685304.020000005,0.8461032787832127
528,pedreira,3131.29,11688435.310000004,0.8463300075641914
529,itabaiana,3125.77,11691561.080000004,0.8465563366559459
530,quata,3119.56,11694680.640000004,0.8467822160973232
531,juquitiba,3118.2200000000003,11697798.860000005,0.8470079985126931
532,crato,3100.66,11700899.520000005,0.8472325094529222
533,lagoa grande,3079.25,11703978.770000005,0.8474554701492578
534,capao bonito,3078.97,11707057.740000006,0.8476784105715025
535,jales,3067.05,11710124.790000007,0.8479004878967267
536,cicero dantas,3042.12,11713166.910000006,0.8481207601037695
537,ibotirama,3032.39,11716199.300000006,0.8483403277861471
538,palmeira,3018.2200000000003,11719217.520000007,0.8485588694547009
539,pederneiras,3007.07,11722224.590000007,0.8487766037799848
540,vera cruz,3000.46,11725225.050000008,0.8489938594919041
541,natividade,2995.27,11728220.320000008,0.8492107394090636
542,macatuba,2984.64,11731204.960000008,0.8494268496348365
543,porto feliz,2974.07,11734179.030000009,0.849642194513671
544,santo amaro da imperatriz,2972.31,11737151.34000001,0.8498574119553615
545,imbituba,2968.47,11740119.81000001,0.8500723513523744
546,guapimirim,2967.2599999999998,11743087.07000001,0.8502872031363506
547,barrinha,2965.14,11746052.21000001,0.8505019014164944
548,periquito,2963.0,11749015.21000001,0.8507164447446564
549,navirai,2960.88,11751976.090000011,0.8509308345689858
550,holambra,2954.69,11754930.78000001,0.8511447761910873
551,pau dos ferros,2953.5299999999997,11757884.31000001,0.8513586338205257
552,bom jesus da lapa,2952.5299999999997,11760836.84000001,0.8515724190424959
553,paraiba do sul,2949.57,11763786.41000001,0.8517859899383604
554,claudio,2946.9700000000003,11766733.38000001,0.8519993725748077
555,santa rosa,2942.04,11769675.42000001,0.852212398242437
556,presidente venceslau,2940.19,11772615.610000009,0.8524252899562501
557,garca,2938.66,11775554.270000009,0.852638070886637
558,congonhas,2938.61,11778492.880000008,0.8528508481966504
559,alem paraiba,2930.56,11781423.440000009,0.8530630426265452
560,encantado,2927.0699999999997,11784350.51000001,0.8532749843543761
561,ibitinga,2911.26,11787261.770000009,0.8534857813201353
562,bonito,2910.96,11790172.73000001,0.8536965565636542
563,marataizes,2907.27,11793080.00000001,0.8539070646236154
564,castilho,2891.9100000000003,11795971.91000001,0.8541164605048658
565,alegre,2884.07,11798855.98000001,0.8543252887115658
566,medianeira,2883.5299999999997,11801739.51000001,0.8545340778182329
567,curitibanos,2878.94,11804618.450000009,0.8547425345746211
568,cabo de santo agostinho,2877.95,11807496.400000008,0.8549509196476158
569,almenara,2872.1499999999996,11810368.550000008,0.8551588847572954
570,monte carmelo,2869.14,11813237.690000009,0.8553666319204957
571,matinhos,2862.15,11816099.84000001,0.8555738729554936
572,pitangui,2852.37,11818952.210000008,0.8557804058454528
573,jacutinga,2849.21,11821801.42000001,0.8559867099278127
574,alto do rodrigues,2847.46,11824648.88000001,0.8561928872971033
575,machado,2846.92,11827495.80000001,0.856399025566361
576,cunha,2845.12,11830340.92000001,0.8566050335021761
577,tiangua,2837.89,11833178.81000001,0.8568105179319964
578,presidente epitacio,2821.57,11836000.38000001,0.8570148206719362
579,pirapora do bom jesus,2814.56,11838814.94000001,0.8572186158355244
580,estancia velha,2800.0899999999997,11841615.03000001,0.8574213632630481
581,santa isabel,2797.76,11844412.79000001,0.857623941981171
582,maracaju,2791.96,11847204.750000011,0.8578261007359786
583,camaragibe,2784.68,11849989.43000001,0.8580277323644181
584,rondon do para,2780.13,11852769.560000012,0.8582290345388774
585,mairinque,2772.12,11855541.68000001,0.8584297567295166
586,venancio aires,2764.62,11858306.30000001,0.8586299358641446
587,agua boa,2758.87,11861065.17000001,0.8588296986558307
588,quixada,2755.57,11863820.74000001,0.859029222502872
589,bariri,2754.45,11866575.190000009,0.8592286652535488
590,sao gotardo,2754.28,11869329.470000008,0.859428095694956
591,itapetinga,2727.12,11872056.590000007,0.859625559549528
592,caico,2723.2,11874779.790000007,0.8598227395668249
593,espinosa,2705.09,11877484.880000006,0.8600186082848732
594,tramandai,2703.52,11880188.400000006,0.8602143633231967
595,santana do paraiso,2696.82,11882885.220000006,0.8604096332314835
596,sao joao da barra,2696.73,11885581.950000007,0.860604896623098
597,anchieta,2692.4,11888274.350000007,0.8607998464903756
598,itapiranga,2681.96,11890956.310000008,0.8609940404236854
599,pirpirituba,2680.0,11893636.310000008,0.8611880924383578
600,garopaba,2669.1,11896305.410000008,0.8613813552116271
601,novo horizonte,2663.3,11898968.710000008,0.8615741980215811
602,escada,2658.4300000000003,11901627.140000008,0.8617666882071651
603,pacaja,2651.06,11904278.200000009,0.8619586447497088
604,venda nova do imigrante,2647.83,11906926.030000009,0.8621503674161304
605,dias d'avila,2645.25,11909571.280000009,0.862341903271284
606,lapa,2635.85,11912207.130000008,0.8625327584962369
607,aracati,2629.54,11914836.670000007,0.8627231568300657
608,brumado,2628.85,11917465.520000007,0.8629135052027416
609,rancharia,2623.29,11920088.810000006,0.8631034509898943
610,oliveira,2621.0,11922709.810000006,0.8632932309639451
611,buritizeiro,2611.19,11925321.000000006,0.8634823006207332
612,itaporanga,2607.97,11927928.970000006,0.8636711371254738
613,cordeiro,2604.86,11930533.830000006,0.8638597484429884
614,tapiratiba,2601.2200000000003,11933135.050000006,0.8640480961973189
615,piracaia,2600.73,11935735.780000007,0.8642364084719901
616,estancia,2594.65,11938330.430000007,0.8644242805092548
617,sao joao nepomuceno,2594.0,11940924.430000007,0.8646121054816652
618,feliz,2591.43,11943515.860000007,0.8647997443668825
619,ouro fino,2581.7400000000002,11946097.600000007,0.8649866816237332
620,guaratuba,2579.48,11948677.080000008,0.8651734552397059
621,marialva,2573.17,11951250.250000007,0.8653597719645545
622,capelinha,2562.96,11953813.210000008,0.8655453494091533
623,bom jesus,2555.96,11956369.17000001,0.8657304200014749
624,carlos barbosa,2554.79,11958923.960000008,0.8659154058770586
625,coromandel,2548.81,11961472.770000009,0.8660999587559829
626,monte siao,2548.7799999999997,11964021.550000008,0.866284509462683
627,morrinhos,2545.29,11966566.840000007,0.8664688074673191
628,aparecida do taboado,2531.9,11969098.740000008,0.8666521359359568
629,lambari,2531.27,11971630.010000007,0.8668354187878894
630,redencao,2527.93,11974157.940000007,0.8670184597988784
631,santiago,2524.66,11976682.600000007,0.8672012640374465
632,piedade,2523.87,11979206.470000006,0.8673840110741147
633,ipora,2514.88,11981721.350000007,0.8675661071676442
634,caete,2510.96,11984232.310000008,0.8677479194238985
635,joao pinheiro,2507.21,11986739.520000009,0.8679294601521472
636,bom jardim,2503.0499999999997,11989242.57000001,0.8681106996653285
637,riachao do jacuipe,2502.4,11991744.97000001,0.8682918921136553
638,missal,2490.76,11994235.73000001,0.8684722417390527
639,araujos,2490.5,11996726.23000001,0.8686525725385085
640,bonfim paulista,2487.36,11999213.59000001,0.8688326759785141
641,santa rita do passa quatro,2483.87,12001697.460000008,0.8690125267164558
642,ararangua,2476.54,12004174.000000007,0.8691918467076559
643,varzea da palma,2471.76,12006645.760000007,0.8693708205911582
644,cafelandia,2470.3,12009116.060000008,0.8695496887597571
645,paranatinga,2463.29,12011579.350000007,0.8697280493520041
646,manhumirim,2461.7799999999997,12014041.130000006,0.8699063006089742
647,santa cruz do rio pardo,2461.38,12016502.510000007,0.8700845229029571
648,barra de sao joao,2460.75,12018963.260000007,0.870262699580235
649,iguaba grande,2458.4,12021421.660000008,0.8704407060999628
650,irati,2455.22,12023876.880000008,0.8706184823639418
651,vitoria de santo antao,2455.15,12026332.030000009,0.870796253559398
652,nova venecia,2439.9,12028771.930000009,0.8709729205409648
653,ilha solteira,2431.44,12031203.370000008,0.8711489749553508
654,nanuque,2424.87,12033628.240000008,0.8713245536526711
655,diamantina,2424.28,12036052.520000007,0.8715000896295851
656,floriano,2424.02,12038476.540000007,0.8716756067805574
657,canela,2418.63,12040895.170000007,0.8718507336552764
658,taquarituba,2418.62,12043313.790000007,0.8720258598059206
659,americo brasiliense,2410.1,12045723.890000006,0.8722003690449361
660,crateus,2407.76,12048131.650000006,0.8723747088504762
661,quarai,2402.99,12050534.640000006,0.8725487032723931
662,monte alto,2400.01,12052934.650000006,0.8727224819200549
663,pirai,2397.16,12055331.810000006,0.8728960542064325
664,cantagalo,2394.42,12057726.230000006,0.8730694280963472
665,veranopolis,2394.04,12060120.270000005,0.873242774471424
666,senhor do bonfim,2387.38,12062507.650000006,0.873415638612763
667,vacaria,2385.98,12064893.630000006,0.8735884013836465
668,matias barbosa,2379.66,12067273.290000007,0.8737607065393312
669,abreu e lima,2376.95,12069650.240000006,0.8739328154707772
670,cravinhos,2363.95,12072014.190000005,0.874103983105137
671,sao gabriel,2362.85,12074377.040000005,0.8742750710912819
672,goiatuba,2347.44,12076724.480000004,0.8744450432783424
673,sao francisco,2338.39,12079062.870000005,0.8746143601778161
674,socorro,2319.45,12081382.320000004,0.8747823056798428
675,icara,2317.34,12083699.660000004,0.8749500984021117
676,salgueiro,2315.95,12086015.610000003,0.8751177904779998
677,dois vizinhos,2311.92,12088327.530000003,0.8752851907517912
678,querencia,2302.62,12090630.150000002,0.8754519176361287
679,triunfo,2297.43,12092927.580000002,0.8756182687257066
680,tres pontas,2293.21,12095220.790000003,0.8757843142557687
681,nossa senhora do socorro,2282.92,12097503.710000003,0.8759496147129835
682,aguas lindas de goias,2268.91,12099772.620000003,0.8761139007415694
683,brumadinho,2258.23,12102030.850000003,0.8762774134583953
684,queimadas,2257.35,12104288.200000003,0.8764408624566492
685,laranjal paulista,2256.32,12106544.520000003,0.8766042368752109
686,ouricuri,2246.86,12108791.380000003,0.8767669263191238
687,comodoro,2245.02,12111036.400000002,0.8769294825332952
688,paty do alferes,2234.66,12113271.060000002,0.8770912886060965
689,cornelio procopio,2234.17,12115505.230000002,0.8772530591992385
690,codo,2224.82,12117730.050000003,0.8774141527825531
691,eusebio,2217.51,12119947.560000002,0.8775747170672754
692,piuma,2216.18,12122163.740000002,0.8777351850500651
693,tailandia,2212.18,12124375.920000002,0.8778953634029821
694,inhumas,2210.83,12126586.750000002,0.8780554440058171
695,bambui,2206.67,12128793.420000002,0.8782152233935847
696,mucuri,2203.67,12130997.090000002,0.8783747855589477
697,laguna,2202.73,12133199.820000002,0.8785342796612906
698,pianco,2200.0,12135399.820000002,0.8786935760912454
699,nova esperanca do piria,2199.0,12137598.820000002,0.8788528001137321
700,presidente dutra,2195.78,12139794.600000001,0.8790117909841714
701,nova andradina,2194.87,12141989.47,0.8791707159638145
702,carpina,2194.76,12144184.23,0.8793296329786361
703,sao borja,2181.0299999999997,12146365.26,0.8794875558389199
704,camanducaia,2180.67,12148545.93,0.8796454526325151
705,santa cruz do capibaribe,2169.37,12150715.299999999,0.8798025312217201
706,rio grande da serra,2169.31,12152884.61,0.8799596054664772
707,marau,2167.34,12155051.95,0.8801165370685219
708,pinheiral,2165.19,12157217.139999999,0.8802733129945101
709,guarani,2164.42,12159381.559999999,0.8804300331667477
710,colider,2161.73,12161543.29,0.880586558562896
711,espirito santo do pinhal,2160.02,12163703.309999999,0.8807429601422738
712,sao raimundo nonato,2145.39,12165848.7,0.8808983024003924
713,penha,2137.03,12167985.729999999,0.881053039332077
714,sao lourenco do sul,2135.38,12170121.11,0.8812076567914394
715,santa maria de jetiba,2133.87,12172254.979999999,0.8813621649155247
716,pinhalzinho,2117.28,12174372.259999998,0.8815154717997131
717,estrela,2113.2,12176485.459999997,0.8816684832614315
718,cristalina,2112.65,12178598.109999998,0.8818214548990425
719,porangatu,2110.78,12180708.889999997,0.8819742911346881
720,petrolandia,2110.34,12182819.229999997,0.8821270955110475
721,rio negro,2105.87,12184925.099999996,0.8822795762260243
722,nucleo residencial pilar,2101.15,12187026.249999996,0.8824317151777514
723,ipameri,2100.55,12189126.799999997,0.8825838106849977
724,cruz das almas,2087.14,12191213.939999998,0.8827349352080959
725,viradouro,2081.54,12193295.479999997,0.8828856542493723
726,antonina,2077.57,12195373.049999997,0.8830360858330002
727,conchal,2075.2400000000002,12197448.289999997,0.8831863487072272
728,nova era,2074.71,12199522.999999998,0.8833365732054962
729,tambau,2072.52,12201595.519999998,0.8834866391314098
730,taquaritinga do norte,2064.91,12203660.429999998,0.8836361540364908
731,santos dumont,2056.3,12205716.729999999,0.8837850455132709
732,serra talhada,2053.18,12207769.909999998,0.8839337110787503
733,teotonio vilela,2043.88,12209813.79,0.8840817032547759
734,cambuci,2042.79,12211856.579999998,0.884229616506661
735,paraisopolis,2041.76,12213898.339999998,0.884377455178854
736,campos novos,2039.68,12215938.019999998,0.8845251432435132
737,guanhaes,2038.34,12217976.359999998,0.8846727342821651
738,paragominas,2033.65,12220010.009999998,0.8848199857297914
